time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-04T10:22:18.790Z,36.7785,-121.5086667,7.82,2.72,md,61,42,0.02841,0.1,nc,nc73106391,2018-11-30T19:06:18.115Z,"8km SSE of San Juan Bautista, CA",earthquake,0.14,0.22,0.153,91,reviewed,nc,nc
2018-11-03T16:20:28.920Z,36.6843333,-121.3143333,4.84,2.82,md,57,53,0.07332,0.07,nc,nc73106096,2018-11-09T04:00:01.693Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.58,0.17,91,reviewed,nc,nc
2018-11-03T14:50:15.020Z,40.297,-124.4356667,7.35,2.64,md,21,255,0.1166,0.17,nc,nc73106061,2018-11-07T23:26:02.335Z,"13km WSW of Petrolia, CA",earthquake,1.33,0.66,0.264,35,reviewed,nc,nc
2018-11-02T20:23:06.300Z,39.2963,-114.6964,0,2.6,ml,10,146.76,0.277,1.9822,nn,nn00663977,2018-11-03T02:04:22.580Z,"13km SSE of McGill, Nevada",explosion,,0,0.7,3,reviewed,nn,nn
2018-11-02T19:18:52.190Z,36.6798333,-121.3051667,4.05,2.6,md,54,65,0.06925,0.07,nc,nc73105481,2018-11-03T04:58:02.403Z,"12km S of Tres Pinos, CA",earthquake,0.14,0.59,0.165,74,reviewed,nc,nc
2018-11-02T17:02:54.770Z,36.6725,-121.3016667,5.6,2.94,md,54,54,0.0624,0.07,nc,nc73105396,2018-11-04T07:08:09.051Z,"13km S of Tres Pinos, CA",earthquake,0.12,0.49,0.149,99,reviewed,nc,nc
2018-11-02T16:54:05.080Z,36.6725,-121.2971667,5.46,2.84,md,60,65,0.0631,0.06,nc,nc73105381,2018-11-03T03:57:03.823Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.5,0.165,72,reviewed,nc,nc
2018-11-02T16:19:30.540Z,36.6861667,-121.3178333,6.54,3.31,ml,74,53,0.0752,0.11,nc,nc73105366,2019-01-21T14:29:44.040Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.49,0.155,49,reviewed,nc,nc
2018-11-02T15:55:10.630Z,36.672,-121.2966667,4.33,2.59,md,60,66,0.06271,0.05,nc,nc73105356,2018-11-03T04:43:03.312Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.51,0.16,69,reviewed,nc,nc
2018-11-02T15:52:11.250Z,36.6765,-121.3026667,5.48,2.96,md,56,54,0.06621,0.05,nc,nc73105351,2019-01-21T14:29:44.040Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.51,0.151,77,reviewed,nc,nc
2018-11-02T15:27:03.690Z,36.6763333,-121.303,5.27,3.55,mw,65,54,0.06601,0.07,nc,nc73105346,2019-01-21T14:29:44.040Z,"13km S of Tres Pinos, CA",earthquake,0.12,0.52,,5,reviewed,nc,nc
2018-11-02T15:15:48.880Z,36.6775,-121.3038333,5.08,3.12,ml,59,54,0.06707,0.06,nc,nc73105336,2019-01-21T14:29:44.040Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.58,0.166,40,reviewed,nc,nc
2018-11-02T13:22:45.940Z,36.6793333,-121.3055,2.61,3.56,mw,31,77,0.06873,0.05,nc,nc73105296,2018-11-03T16:06:44.688Z,"12km S of Tres Pinos, CA",earthquake,0.19,1.05,,6,reviewed,nc,nc
2018-11-02T13:10:56.050Z,36.6866667,-121.317,5.47,2.9,md,55,54,0.07568,0.06,nc,nc73105291,2018-11-03T01:32:03.894Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.54,0.178,83,reviewed,nc,nc
2018-11-02T13:01:14.920Z,36.6828333,-121.3213333,5.52,3.09,ml,69,53,0.07203,0.14,nc,nc73105281,2019-01-21T14:29:44.040Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.64,0.111,12,reviewed,nc,nc
2018-11-02T12:58:54.230Z,36.6801667,-121.3146667,6.48,4.11,mw,80,54,0.06916,0.15,nc,nc73105276,2019-01-21T14:29:44.040Z,"12km S of Tres Pinos, CA",earthquake,0.14,0.51,,5,reviewed,nc,nc
2018-10-31T18:03:25.770Z,33.8691667,-116.8948333,12.99,2.66,ml,119,22,0.08613,0.15,ci,ci37409762,2018-11-04T12:36:50.283Z,"6km SSW of Banning, CA",earthquake,0.09,0.24,0.178,149,reviewed,ci,ci
2018-10-31T15:38:20.440Z,37.3831667,-121.7396667,6.38,2.66,md,84,33,0.02543,0.06,nc,nc73104291,2018-11-01T04:30:03.144Z,"8km ENE of Alum Rock, CA",earthquake,0.08,0.16,0.17,104,reviewed,nc,nc
2018-10-30T00:12:29.600Z,37.3595,-121.7225,6.51,2.5,md,79,30,0.03928,0.06,nc,nc73103786,2018-10-30T23:08:43.511Z,"9km E of Alum Rock, CA",earthquake,0.09,0.22,0.137,86,reviewed,nc,nc
2018-10-29T05:23:14.250Z,36.0698333,-120.6445,3.28,2.96,md,67,54,0.03916,0.1,nc,nc73103496,2019-01-21T14:29:37.040Z,"24km ENE of San Ardo, CA",earthquake,0.18,0.35,0.133,56,reviewed,nc,nc
2018-10-29T05:22:12.180Z,36.0738333,-120.6433333,4.91,3.31,mw,76,53,0.03853,0.11,nc,nc73103501,2019-01-21T14:29:37.040Z,"24km ENE of San Ardo, CA",earthquake,0.19,0.33,,4,reviewed,nc,nc
2018-10-28T23:36:49.530Z,33.8796667,-119.3735,-0.1,2.85,ml,39,88,0.2462,0.38,ci,ci37407098,2018-10-30T19:23:24.649Z,"22km SE of Santa Cruz Is. (E end), CA",earthquake,0.46,1.62,0.139,123,reviewed,ci,ci
2018-10-28T17:18:59.230Z,37.4241667,-121.6716667,4.99,2.78,md,100,41,0.05533,0.07,nc,nc73103281,2018-11-03T07:27:49.243Z,"15km ENE of Alum Rock, CA",earthquake,0.08,0.27,0.159,128,reviewed,nc,nc
2018-10-27T13:58:18.110Z,35.3913333,-118.5443333,4.64,3.07,ml,54,51,0.142,0.14,ci,ci37406098,2019-01-10T17:18:39.040Z,"22km SSW of Bodfish, CA",earthquake,0.13,0.52,0.155,267,reviewed,ci,ci
2018-10-27T01:05:19.290Z,34.1358333,-117.7738333,5.84,2.93,ml,165,12,0.03301,0.24,ci,ci37405778,2019-01-10T17:18:39.040Z,"4km N of La Verne, CA",earthquake,0.12,0.44,0.199,265,reviewed,ci,ci
2018-10-25T09:41:25.810Z,35.4881667,-118.303,1.94,3.02,ml,55,42,0.1412,0.14,ci,ci37403994,2019-01-10T17:18:36.040Z,"20km ESE of Bodfish, CA",earthquake,0.13,0.34,0.143,185,reviewed,ci,ci
2018-10-25T00:03:53.060Z,33.1918333,-115.6115,2.36,2.85,ml,56,62,0.01271,0.24,ci,ci37403754,2018-10-25T01:01:54.614Z,"10km WSW of Niland, CA",earthquake,0.24,0.27,0.155,97,reviewed,ci,ci
2018-10-24T21:28:02.960Z,36.6015,-117.9796667,10.56,3.59,ml,47,29,0.1511,0.22,ci,ci37403594,2019-01-10T17:18:35.040Z,"8km ENE of Lone Pine, CA",earthquake,0.21,0.68,0.138,268,reviewed,ci,ci
2018-10-22T11:45:37.970Z,37.636,-119.4321667,26.36,2.59,md,36,61,0.2801,0.07,nc,nc73100431,2018-10-22T20:16:05.320Z,"17km SE of Yosemite Valley, CA",earthquake,0.28,0.78,0.26,31,reviewed,nc,nc
2018-10-22T11:16:55.260Z,40.6875,-124.09,23.92,2.64,md,24,109,0.1041,0.18,nc,nc73100396,2018-10-24T17:53:42.760Z,"7km SE of Pine Hills, CA",earthquake,0.41,0.62,0.162,47,reviewed,nc,nc
2018-10-22T06:32:58.370Z,37.4098333,-119.6053333,43.4,3.06,ml,31,158,0.1107,0.12,nc,nc73100261,2019-01-10T17:18:33.040Z,"10km NNE of Oakhurst, CA",earthquake,0.5,0.93,0.137,40,reviewed,nc,nc
2018-10-20T09:14:48.080Z,33.4878333,-116.783,2.82,2.55,ml,119,14,0.02844,0.21,ci,ci37398762,2018-10-23T16:04:27.207Z,"9km ENE of Aguanga, CA",earthquake,0.1,0.36,0.129,147,reviewed,ci,ci
2018-10-20T01:41:39.490Z,40.5388333,-123.477,22.91,2.55,md,40,39,0.09481,0.11,nc,nc73099376,2018-10-22T10:27:08.160Z,"25km W of Hayfork, CA",earthquake,0.24,0.49,0.141,35,reviewed,nc,nc
2018-10-18T17:25:24.600Z,36.9681667,-121.6073333,3.82,2.58,md,62,31,0.02398,0.11,nc,nc73098811,2019-02-07T06:28:15.217Z,"5km SW of Gilroy, CA",earthquake,0.13,0.28,0.17,95,reviewed,nc,nc
2018-10-18T06:28:14.600Z,37.5213333,-118.1026667,2.07,2.61,md,39,154,0.1235,0.08,nc,nc73098571,2018-10-19T04:28:03.584Z,"20km NNW of Deep Springs, CA",earthquake,0.91,1.14,0.186,34,reviewed,nc,nc
2018-10-18T05:50:48.390Z,33.3113333,-116.345,14.03,2.58,ml,112,26,0.02407,0.2,ci,ci37396850,2018-10-23T16:30:00.260Z,"7km NNE of Borrego Springs, CA",earthquake,0.12,0.32,0.178,124,reviewed,ci,ci
2018-10-17T22:09:19.450Z,33.7963333,-116.9673333,14.14,3.13,ml,160,16,0.01166,0.21,ci,ci37396426,2018-12-21T22:27:03.040Z,"2km NNW of San Jacinto, CA",earthquake,0.1,0.22,0.145,277,reviewed,ci,ci
2018-10-17T14:39:33.630Z,40.5103333,-124.218,20.83,2.73,md,23,83,0.0744,0.15,nc,nc73098276,2018-10-18T05:35:03.180Z,"8km SSE of Ferndale, CA",earthquake,0.48,0.32,0.151,32,reviewed,nc,nc
2018-10-16T15:39:39.590Z,41.1563333,-123.4115,39.22,2.9,md,47,56,0.1263,0.19,nc,nc73097941,2018-10-17T04:07:03.023Z,"25km E of Weitchpec, CA",earthquake,0.27,0.38,0.224,43,reviewed,nc,nc
2018-10-15T02:06:54.270Z,40.7303333,-124.3593333,8.78,2.54,md,20,202,0.1703,0.18,nc,nc73097411,2018-10-22T00:28:54.132Z,"14km W of Humboldt Hill, CA",earthquake,0.64,0.52,0.158,32,reviewed,nc,nc
2018-10-14T13:08:30.300Z,33.9851667,-116.6505,17.85,2.62,ml,108,29,0.05326,0.16,ci,ci37391858,2018-10-23T16:26:52.632Z,"9km SW of Morongo Valley, CA",earthquake,0.11,0.26,0.172,25,reviewed,ci,ci
2018-10-13T23:57:42.630Z,33.4898333,-116.8038333,2.84,3.3,ml,154,13,0.02266,0.22,ci,ci37389194,2018-12-21T21:15:52.040Z,"8km NE of Aguanga, CA",earthquake,0.09,0.33,0.145,320,reviewed,ci,ci
2018-10-13T16:57:10.860Z,36.5806667,-121.1781667,5.58,2.71,md,67,51,0.008776,0.06,nc,nc73096831,2018-12-21T21:15:52.040Z,"6km NNW of Pinnacles, CA",earthquake,0.11,0.19,0.17,77,reviewed,nc,nc
2018-10-13T13:46:06.580Z,36.5803333,-121.177,6.22,3.17,ml,65,39,0.008661,0.08,nc,nc73096771,2018-12-21T21:15:52.040Z,"6km NNW of Pinnacles, CA",earthquake,0.13,0.25,0.198,42,reviewed,nc,nc
2018-10-13T12:35:55.570Z,36.8571667,-121.5875,6.27,2.78,md,63,46,0.003761,0.09,nc,nc73096741,2018-10-18T01:48:54.393Z,"5km WNW of San Juan Bautista, CA",earthquake,0.14,0.29,0.157,94,reviewed,nc,nc
2018-10-13T11:23:55.910Z,36.5781667,-121.1753333,5.88,2.75,md,63,38,0.007211,0.07,nc,nc73096731,2018-10-15T08:54:02.245Z,"6km NNW of Pinnacles, CA",earthquake,0.11,0.21,0.186,89,reviewed,nc,nc
2018-10-13T02:03:34.690Z,34.0265,-118.9418333,8.93,2.59,ml,59,80,0.04729,0.23,ci,ci37387938,2018-10-23T16:30:34.171Z,"12km W of Malibu, CA",earthquake,0.29,0.47,0.204,111,reviewed,ci,ci
2018-10-12T18:44:17.000Z,34.3383333,-117.7241667,5.19,3.05,ml,117,29,0.05783,0.23,ci,ci37387626,2018-12-21T21:15:51.040Z,"9km WSW of Wrightwood, CA",earthquake,0.13,0.58,0.152,296,reviewed,ci,ci
2018-10-11T04:50:52.370Z,32.8598333,-115.7471667,10.96,2.83,ml,57,33,0.01832,0.3,ci,ci38319424,2018-10-23T16:12:20.983Z,"17km W of Imperial, CA",earthquake,0.25,0.44,0.175,110,reviewed,ci,ci
2018-10-10T16:57:58.910Z,38.7491667,-122.7056667,0.99,2.63,md,36,50,0.009604,0.07,nc,nc73095876,2018-10-11T00:11:02.958Z,"3km SSW of Anderson Springs, CA",earthquake,0.2,0.24,0.21,7,reviewed,nc,nc
2018-10-10T08:48:25.600Z,38.838,-122.8208333,1.53,3.35,mw,64,39,0.01146,0.05,nc,nc73095656,2018-12-21T21:15:48.040Z,"9km WNW of Cobb, CA",earthquake,0.1,0.14,,3,reviewed,nc,nc
2018-10-09T20:17:20.960Z,39.5177,-114.4847,7.3,2.7,ml,12,212.25,0.542,0.13,nn,nn00660228,2018-10-09T20:20:37.955Z,"28km ENE of McGill, Nevada",earthquake,,4.6,,,automatic,nn,nn
2018-10-09T11:15:01.620Z,33.472,-116.7936667,4.61,2.88,ml,126,13,0.04065,0.22,ci,ci38318088,2018-10-23T16:06:28.425Z,"7km ENE of Aguanga, CA",earthquake,0.11,0.38,0.166,180,reviewed,ci,ci
2018-10-08T21:44:12.640Z,34.395,-119.2318333,2.65,2.98,ml,59,44,0.05536,0.32,ci,ci38317760,2019-03-17T11:31:27.346Z,"6km S of Ojai, CA",earthquake,0.3,0.56,0.176,208,reviewed,ci,ci
2018-10-08T21:25:02.190Z,36.0675,-118,2.92,3.23,ml,48,46,0.107,0.15,ci,ci38317720,2018-12-21T21:15:47.040Z,"5km WNW of Coso Junction, CA",earthquake,0.12,0.53,0.145,234,reviewed,ci,ci
2018-10-08T05:04:45.920Z,34.6763333,-120.3031667,4.53,2.68,ml,40,93,0.06205,0.17,ci,ci38317440,2018-10-23T16:10:05.019Z,"8km SSW of Los Alamos, CA",earthquake,0.28,0.61,0.129,25,reviewed,ci,ci
2018-10-08T01:35:30.300Z,32.6716667,-115.6466667,15.35,2.91,ml,49,72,0.09087,0.28,ci,ci38317384,2018-10-23T16:31:16.641Z,"12km NNW of Progreso, B.C., MX",earthquake,0.35,0.47,0.15,97,reviewed,ci,ci
2018-10-06T20:11:08.466Z,39.3127,-119.9163,8.8,2.7,ml,30,33.96,0.095,0.1633,nn,nn00659830,2018-12-14T20:32:43.040Z,"8km NE of Incline Village, Nevada",earthquake,,0.7,0.42,13,reviewed,nn,nn
2018-10-05T13:29:37.550Z,36.7533333,-121.3536667,11.42,3.83,mw,87,42,0.07589,0.26,nc,nc73093981,2018-12-14T20:32:41.040Z,"5km SW of Tres Pinos, CA",earthquake,0.22,0.5,,8,reviewed,nc,nc
2018-10-04T18:14:29.530Z,32.7348333,-118.3008333,10.45,2.96,ml,28,218,0.2389,0.21,ci,ci38315504,2018-12-14T20:32:41.040Z,"10km SSE of San Clemente Is. (SE tip), CA",earthquake,0.58,1.23,0.142,146,reviewed,ci,ci
2018-10-04T17:58:26.540Z,32.7376667,-118.3026667,12.97,3.27,ml,27,196,0.2358,0.28,ci,ci38315368,2018-12-14T20:32:41.040Z,"10km SSE of San Clemente Is. (SE tip), CA",earthquake,0.62,1.62,0.185,142,reviewed,ci,ci
2018-10-04T13:04:34.122Z,37.3425,-115.0416,6.1,2.9,ml,41,72.08,0.065,0.1232,nn,nn00659590,2018-12-14T20:32:41.040Z,"11km ESE of Alamo, Nevada",earthquake,,1.4,0.31,25,reviewed,nn,nn
2018-10-04T11:44:14.630Z,32.7968333,-115.4501667,12.77,2.53,ml,41,41,0.008928,0.33,ci,ci37378794,2018-10-23T16:09:15.254Z,"7km WSW of Holtville, CA",earthquake,0.38,0.63,0.157,24,reviewed,ci,ci
2018-10-04T10:14:04.710Z,32.8101667,-115.455,7.68,2.55,ml,30,55,0.008436,0.27,ci,ci37378738,2018-10-23T16:01:00.737Z,"7km W of Holtville, CA",earthquake,0.48,0.87,0.194,25,automatic,ci,ci
2018-10-04T06:58:56.310Z,32.8111667,-115.4566667,11.91,2.52,ml,38,36,0.01016,0.26,ci,ci37378674,2018-10-23T16:22:20.884Z,"7km W of Holtville, CA",earthquake,0.29,0.41,0.168,68,reviewed,ci,ci
2018-10-02T21:37:35.155Z,40.5864,-119.7358,0.9,2.8,ml,18,192.16,0.493,0.2092,nn,nn00659351,2018-12-14T20:32:40.040Z,"30km W of Gerlach-Empire, Nevada",earthquake,,2.5,0.25,10,reviewed,nn,nn
2018-10-02T19:13:04.888Z,40.5602,-119.7346,4,2.6,ml,19,84.75,0.488,0.2293,nn,nn00659308,2018-12-14T20:32:39.040Z,"30km W of Gerlach-Empire, Nevada",earthquake,,6.7,0.29,11,reviewed,nn,nn
2018-10-02T18:51:52.585Z,40.5931,-119.7187,1.8,2.6,ml,12,200.63,0.508,0.1332,nn,nn00659292,2018-12-14T20:32:39.040Z,"28km W of Gerlach-Empire, Nevada",earthquake,,4.7,0.29,7,reviewed,nn,nn
2018-10-02T08:41:33.740Z,40.4086667,-124.439,23,2.61,md,17,244,0.1023,0.08,nc,nc73092486,2018-10-02T22:57:04.942Z,"16km NW of Petrolia, CA",earthquake,1.31,0.42,0.155,34,reviewed,nc,nc
2018-10-01T17:56:19.620Z,34.0013333,-117.0173333,15.87,3.48,ml,143,25,0.06715,0.18,ci,ci37376114,2018-12-14T20:32:38.040Z,"4km ENE of Calimesa, CA",earthquake,0.11,0.25,0.137,313,reviewed,ci,ci
2018-10-01T12:25:03.920Z,41.1393333,-123.2905,39.11,2.52,md,34,68,0.1856,0.25,nc,nc73092171,2018-10-02T05:58:03.013Z,"31km SSE of Somes Bar, CA",earthquake,0.36,0.56,0.161,29,reviewed,nc,nc
2018-09-30T14:41:29.510Z,34.002,-117.0178333,16.33,3.61,ml,166,17,0.06788,0.19,ci,ci37374890,2019-02-10T17:40:46.112Z,"4km ENE of Calimesa, CA",earthquake,0.1,0.25,0.14,290,reviewed,ci,ci
2018-09-30T08:46:40.850Z,33.4963333,-116.8058333,3.55,2.52,ml,119,26,0.01664,0.21,ci,ci37374666,2018-10-23T16:18:18.985Z,"8km NE of Aguanga, CA",earthquake,0.1,0.31,0.16,150,reviewed,ci,ci
2018-09-29T02:03:08.092Z,40.9931,-116.3849,0.5,2.5,ml,8,87.93,0.006,0.1797,nn,nn00658675,2018-09-29T17:22:31.832Z,"39km NW of Carlin, Nevada",explosion,,1.1,0.8,5,reviewed,nn,nn
2018-09-28T15:13:57.000Z,35.7771667,-118.2445,8.87,3.18,ml,41,55,0.08138,0.13,ci,ci37372850,2018-12-01T16:43:03.040Z,"16km E of Kernville, CA",earthquake,0.14,0.36,0.157,255,reviewed,ci,ci
2018-09-28T10:57:59.751Z,39.6103,-118.0681,6.6,2.6,ml,7,266.55,0.303,0.127,nn,nn00659476,2018-12-01T16:44:04.040Z,"62km ENE of Fallon, Nevada",earthquake,,2.4,0.52,3,reviewed,nn,nn
2018-09-27T13:50:17.230Z,34.9731667,-120.6993333,1.37,2.6,md,54,192,0.1916,0.17,nc,nc73090516,2018-10-23T16:31:04.301Z,"12km W of Guadalupe, CA",earthquake,0.32,0.84,0.175,28,reviewed,nc,nc
2018-09-27T01:03:48.430Z,33.116,-116.2665,9.55,2.56,ml,92,38,0.0772,0.19,ci,ci37370778,2018-10-23T16:27:10.620Z,"13km WSW of Ocotillo Wells, CA",earthquake,0.12,0.42,0.169,117,reviewed,ci,ci
2018-09-27T00:41:53.380Z,35.7296667,-121.0846667,7.11,2.89,md,67,105,0.09743,0.06,nc,nc73090296,2018-09-28T03:27:35.901Z,"14km NE of San Simeon, CA",earthquake,0.17,0.42,0.125,62,reviewed,nc,nc
2018-09-26T08:21:03.727Z,41.2765,-116.8851,5.6,2.8,ml,22,141.54,0.457,0.2438,nn,nn00658213,2018-12-01T16:45:26.040Z,"70km N of Battle Mountain, Nevada",earthquake,,1.8,0.26,16,reviewed,nn,nn
2018-09-25T08:54:18.980Z,33.4951667,-116.802,2.72,2.73,ml,111,27,0.01122,0.22,ci,ci37367658,2018-10-23T16:26:03.519Z,"8km NE of Aguanga, CA",earthquake,0.12,0.26,0.155,221,reviewed,ci,ci
2018-09-24T12:34:09.920Z,36.6026667,-121.2076667,6.24,2.73,md,61,60,0.03112,0.07,nc,nc73089051,2018-09-25T19:08:02.971Z,"10km NW of Pinnacles, CA",earthquake,0.12,0.29,0.185,91,reviewed,nc,nc
2018-09-22T11:21:23.760Z,38.0886667,-121.9416667,22.67,2.71,md,91,79,0.08511,0.26,nc,nc73088126,2018-09-28T21:01:25.966Z,"7km NNE of Bay Point, CA",earthquake,0.18,0.2,0.122,82,reviewed,nc,nc
2018-09-22T08:19:13.860Z,37.4776667,-118.7895,2.2,2.85,md,35,76,0.09628,0.05,nc,nc73088041,2018-09-27T21:09:03.747Z,"13km SW of Toms Place, CA",earthquake,0.2,0.95,0.185,33,reviewed,nc,nc
2018-09-20T12:44:34.520Z,34.1016667,-117.31,15.89,3.43,ml,172,13,0.01049,0.19,ci,ci37361730,2018-11-27T15:52:00.040Z,"3km N of Colton, CA",earthquake,0.1,0.22,0.145,337,reviewed,ci,ci
2018-09-19T17:47:27.980Z,38.2985,-121.875,19.81,2.62,md,69,68,0.07769,0.2,nc,nc73087176,2018-09-19T22:17:02.556Z,"6km SSE of Elmira, CA",earthquake,0.3,0.27,0.239,69,reviewed,nc,nc
2018-09-19T16:17:42.840Z,34.0115,-118.9523333,15.65,2.92,ml,63,56,0.05766,0.2,ci,ci37360530,2018-10-23T16:14:11.434Z,"13km W of Malibu, CA",earthquake,0.22,0.29,0.148,167,reviewed,ci,ci
2018-09-19T07:28:24.880Z,40.5963333,-124.07,18.06,2.67,md,23,96,0.05825,0.13,nc,nc73087041,2018-09-19T18:02:03.389Z,"6km NNE of Hydesville, CA",earthquake,0.3,0.42,0.166,48,reviewed,nc,nc
2018-09-17T14:10:07.460Z,37.6556667,-118.9411667,1.63,2.69,md,36,48,0.01042,0.06,nc,nc73085320,2018-09-18T05:30:32.593Z,"4km ENE of Mammoth Lakes, CA",earthquake,0.2,0.32,0.151,31,reviewed,nc,nc
2018-09-16T22:04:11.430Z,36.8373333,-121.571,6.2,2.5,md,60,37,0.02636,0.11,nc,nc73085075,2018-09-17T23:25:03.617Z,"3km WSW of San Juan Bautista, CA",earthquake,0.15,0.33,0.143,92,reviewed,nc,nc
2018-09-16T11:37:30.730Z,33.2591667,-116.7586667,13.52,2.98,ml,136,13,0.02312,0.21,ci,ci38061959,2019-03-04T18:51:10.563Z,"2km NNE of Lake Henshaw, CA",earthquake,0.11,0.3,0.143,207,reviewed,ci,ci
2018-09-16T09:39:35.900Z,35.4905,-118.3456667,3.14,2.7,ml,48,44,0.1737,0.14,ci,ci38061911,2018-10-23T16:14:55.759Z,"17km SE of Bodfish, CA",earthquake,0.13,0.51,0.135,142,reviewed,ci,ci
2018-09-14T23:12:06.290Z,33.1896667,-115.9488333,4.15,2.78,ml,79,44,0.09538,0.22,ci,ci38060799,2018-10-23T16:37:18.922Z,"12km S of Salton City, CA",earthquake,0.15,0.69,0.135,119,reviewed,ci,ci
2018-09-13T19:16:31.160Z,36.5665,-121.159,2.89,2.87,md,64,44,0.02188,0.07,nc,nc73084010,2018-09-14T17:45:12.348Z,"4km NNW of Pinnacles, CA",earthquake,0.11,0.23,0.225,86,reviewed,nc,nc
2018-09-12T20:32:25.400Z,33.4896667,-116.8025,2.83,2.53,ml,100,15,0.02271,0.22,ci,ci38057983,2018-10-23T16:12:47.528Z,"8km NE of Aguanga, CA",earthquake,0.13,0.42,0.213,25,reviewed,ci,ci
2018-09-08T20:06:54.190Z,37.8046667,-122.2133333,5.18,2.82,md,93,30,0.0373,0.09,nc,nc73082525,2019-03-11T22:48:34.700Z,"2km NE of Oakland, CA",earthquake,0.09,0.2,0.179,100,reviewed,nc,nc
2018-09-08T17:27:52.809Z,39.1329,-116.0958,1.2,3,ml,16,73.09,0.88,0.2138,nn,nn00655590,2018-11-09T21:54:46.040Z,"43km SSW of Eureka, Nevada",earthquake,,2.9,0.35,5,reviewed,nn,nn
2018-09-08T08:00:40.050Z,36.1525,-120.0641667,9.46,2.82,md,100,41,0.09843,0.14,nc,nc73082280,2018-09-11T00:40:03.419Z,"7km SSE of Huron, CA",earthquake,0.24,0.32,0.132,71,reviewed,nc,nc
2018-09-08T05:39:35.140Z,34.4358333,-116.899,2.5,3,ml,99,29,0.05767,0.13,ci,ci38052575,2019-01-30T03:07:23.280Z,"6km E of Lucerne Valley, CA",earthquake,0.08,0.44,0.157,203,reviewed,ci,ci
2018-09-07T15:30:47.290Z,37.4713333,-121.821,6.96,2.8,md,98,31,0.02456,0.08,nc,nc73082050,2018-09-10T18:03:34.407Z,"9km ENE of Milpitas, CA",earthquake,0.08,0.18,0.135,113,reviewed,nc,nc
2018-09-07T10:51:21.270Z,33.4806667,-116.7993333,2.08,2.6,ml,113,21,0.0254,0.22,ci,ci38050951,2018-10-23T16:03:08.866Z,"7km NE of Aguanga, CA",earthquake,0.11,0.23,0.134,141,reviewed,ci,ci
2018-09-07T10:45:38.640Z,33.4828333,-116.8026667,1.94,3.21,ml,133,21,0.02256,0.23,ci,ci38050879,2018-11-09T21:54:37.040Z,"7km NE of Aguanga, CA",earthquake,0.1,0.23,0.136,290,reviewed,ci,ci
2018-09-06T10:50:05.710Z,33.4845,-116.8006667,2.14,2.6,ml,82,35,0.02142,0.21,ci,ci38049511,2018-10-23T16:34:53.330Z,"8km NE of Aguanga, CA",earthquake,0.17,0.33,0.164,26,reviewed,ci,ci
2018-09-06T10:14:33.500Z,33.4826667,-116.8013333,1.83,2.88,ml,123,15,0.023,0.21,ci,ci38049335,2018-10-23T16:06:11.853Z,"7km NE of Aguanga, CA",earthquake,0.12,0.28,0.15,27,reviewed,ci,ci
2018-09-06T09:59:17.980Z,33.483,-116.8005,1.45,2.91,ml,135,16,0.02288,0.23,ci,ci38049239,2018-10-23T16:34:17.186Z,"8km NE of Aguanga, CA",earthquake,0.11,0.22,0.134,263,reviewed,ci,ci
2018-09-04T17:03:29.034Z,36.7173,-116.0686,6.4,2.6,ml,59,29.38,0.031,0.2181,nn,nn00654658,2018-11-09T21:54:22.040Z,"56km N of Pahrump, Nevada",earthquake,,0.5,0.26,33,reviewed,nn,nn
2018-09-04T09:49:11.000Z,37.1305,-121.532,6.86,2.52,md,78,58,0.07552,0.06,nc,nc73080410,2018-09-04T22:08:03.016Z,"9km NE of San Martin, CA",earthquake,0.12,0.4,0.174,98,reviewed,nc,nc
2018-09-03T08:45:09.520Z,34.2335,-116.917,7.94,2.66,ml,108,33,0.0289,0.13,ci,ci38045719,2018-10-23T16:03:39.087Z,"1km SSW of Big Bear Lake, CA",earthquake,0.1,0.33,0.166,24,reviewed,ci,ci
2018-09-03T02:10:12.290Z,37.4673333,-121.8196667,7.79,3.4,mw,129,32,0.02155,0.12,nc,nc73079795,2019-03-11T05:46:24.310Z,"9km ENE of Milpitas, CA",earthquake,0.09,0.25,,4,reviewed,nc,nc
2018-09-02T15:51:46.130Z,38.8121667,-122.8263333,2.62,2.84,md,66,21,0.003974,0.06,nc,nc73079615,2018-09-11T02:04:02.933Z,"7km WNW of The Geysers, CA",earthquake,0.12,0.19,0.212,67,reviewed,nc,nc
2018-09-02T11:40:35.510Z,36.6525,-121.266,2.09,2.51,md,54,70,0.05709,0.04,nc,nc73079465,2018-09-05T00:57:04.801Z,"16km SSE of Tres Pinos, CA",earthquake,0.11,0.69,0.157,73,reviewed,nc,nc
2018-09-02T02:11:40.360Z,36.5621667,-121.0736667,6.78,2.51,md,48,52,0.03192,0.08,nc,nc73079270,2018-09-05T00:27:30.805Z,"7km ENE of Pinnacles, CA",earthquake,0.15,0.37,0.179,63,reviewed,nc,nc
